staff_name,role,specialty,year,week,hours_worked
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,9,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,10,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,11,37
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,12,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,13,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,14,34
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,15,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,16,18
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,17,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,18,14
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,19,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,20,6
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,21,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,22,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,23,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,24,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,25,14
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,26,34
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,27,28
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,28,6
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,29,24
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,30,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,31,8
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,32,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,33,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,34,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,35,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,36,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,37,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,38,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,39,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,40,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,41,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,42,8
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,43,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,44,18
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,45,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,46,30
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,47,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,48,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,49,10
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,50,30
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,51,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,52,13
Dr. Lucas Wright,Registrar,Pediatric Emergency,2020,53,4
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,53,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,1,4
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,2,8
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,3,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,4,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,5,18
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,6,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,7,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,8,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,9,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,10,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,11,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,12,28
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,13,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,14,19
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,15,10
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,16,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,17,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,18,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,19,10
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,20,4
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,21,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,22,19
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,23,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,24,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,25,19
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,26,19
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,27,14
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,28,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,29,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,30,10
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,31,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,32,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,33,26
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,34,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,35,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,36,23
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,37,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,38,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,39,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,40,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,41,4
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,42,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,43,10
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,44,14
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,45,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,46,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,47,24
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,48,26
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,49,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,50,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,51,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2021,52,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,52,6
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,1,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,2,37
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,3,26
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,4,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,5,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,6,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,7,23
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,8,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,9,19
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,10,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,11,6
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,12,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,13,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,14,14
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,15,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,16,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,17,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,18,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,19,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,20,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,21,30
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,22,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,23,34
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,24,24
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,25,34
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,26,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,27,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,28,24
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,29,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,30,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,31,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,32,20
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,33,37
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,34,20
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,35,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,36,18
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,37,18
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,38,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,39,26
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,40,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,41,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,42,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,43,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,44,24
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,45,26
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,46,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,47,4
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,48,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,49,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,50,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2022,51,37
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,52,18
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,1,10
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,2,11
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,3,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,4,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,5,4
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,6,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,7,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,8,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,9,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,10,30
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,11,6
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,12,18
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,13,30
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,14,28
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,15,19
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,16,23
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,17,28
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,18,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,19,34
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,20,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,21,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,22,6
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,23,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,24,26
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,25,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,26,23
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,27,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,28,28
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,29,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,30,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,31,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,32,20
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,33,28
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,34,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,35,26
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,36,14
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,37,8
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,38,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,39,19
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,40,34
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,41,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,42,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,43,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,44,37
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,45,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,46,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,47,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,48,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,49,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,50,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2023,51,18
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,1,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,2,6
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,3,14
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,4,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,5,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,6,19
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,7,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,8,24
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,9,20
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,10,13
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,11,23
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,12,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,13,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,14,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,15,28
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,16,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,17,37
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,18,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,19,26
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,20,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,21,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,22,8
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,23,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,24,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,25,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,26,23
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,27,6
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,28,28
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,29,11
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,30,34
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,31,37
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,32,4
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,33,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,34,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,35,8
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,36,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,37,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,38,24
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,39,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,40,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,41,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,42,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,43,30
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,44,19
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,45,10
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,46,18
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,47,10
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,48,24
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,49,31
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,50,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,51,19
Dr. Lucas Wright,Registrar,Pediatric Emergency,2024,52,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,1,4
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,2,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,3,20
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,4,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,5,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,6,32
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,7,26
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,8,23
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,9,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,10,34
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,11,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,12,37
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,13,8
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,14,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,15,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,16,14
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,17,35
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,18,13
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,19,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,20,11
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,21,8
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,22,12
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,23,11
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,24,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,25,8
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,26,17
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,27,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,28,6
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,29,8
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,30,24
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,31,11
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,32,36
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,33,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,34,20
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,35,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,36,16
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,37,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,38,5
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,39,4
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,40,23
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,41,13
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,42,18
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,43,7
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,44,20
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,45,26
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,46,22
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,47,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,48,29
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,49,25
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,50,38
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,51,14
Dr. Lucas Wright,Registrar,Pediatric Emergency,2025,52,20
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,1,25
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,2,14
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,3,16
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,4,29
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,5,17
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,6,17
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,7,26
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,8,38
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,9,30
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,10,14
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,11,13
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,12,22
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,13,25
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,14,31
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,15,16
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,16,38
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,17,34
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,18,12
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,19,31
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,20,6
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,21,37
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,22,16
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,23,10
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,24,10
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,25,4
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,26,12
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,27,8
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,28,12
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,29,35
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,30,28
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,31,8
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,32,7
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,33,7
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,34,23
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,35,16
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,36,25
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,37,28
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,38,36
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,39,36
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,40,13
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,41,35
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,42,11
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,43,11
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,44,13
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,45,19
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,46,38
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,47,8
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,48,13
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,49,34
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,50,22
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,51,31
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,52,20
Dr. Emma Thompson,Registrar,Pediatric Emergency,2020,53,7
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,53,17
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,1,18
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,2,23
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,3,17
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,4,38
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,5,37
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,6,22
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,7,24
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,8,24
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,9,25
Dr. Emma Thompson,Registrar,Pediatric Emergency,2021,10,23
